id,weight_in_tonnes,number_of_packages,origin,destination,CO2_in_grams
116315,0.008,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401070 487  Heykenaukamp 20    DE - 21147 Hamburg
",412
114299,0.005,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401070 487  Heykenaukamp 20    DE - 21147 Hamburg
",258
114279,0.003,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401070 487  Heykenaukamp 20    DE - 21147 Hamburg
",155
114277,0.005,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401070 487  Heykenaukamp 20    DE - 21147 Hamburg
",258
111447,0.014,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401070 487  Heykenaukamp 20    DE - 21147 Hamburg
",721
111445,0.005,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401070 487  Heykenaukamp 20    DE - 21147 Hamburg
",258
111427,0.009,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401070 487  Heykenaukamp 20    DE - 21147 Hamburg
",464
111425,0.009,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401070 487  Heykenaukamp 20    DE - 21147 Hamburg
",464
109976,0.015,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401070 487  Heykenaukamp 20    DE - 21147 Hamburg
",773
118295,0.012,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401070 487  Hünefeldstrasse    DE - 28199 Bremen
",578
116343,0.089,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401070 487  Hünefeldstrasse    DE - 28199 Bremen
",4287
116329,0.158,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401070 487  Hünefeldstrasse    DE - 28199 Bremen
",7611
114371,0.011,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401070 487  Hünefeldstrasse    DE - 28199 Bremen
",530
114369,0.011,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401070 487  Hünefeldstrasse    DE - 28199 Bremen
",530
114363,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401070 487  Hünefeldstrasse    DE - 28199 Bremen
",48
114361,0.002,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401070 487  Hünefeldstrasse    DE - 28199 Bremen
",96
114289,0.011,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401070 487  Hünefeldstrasse    DE - 28199 Bremen
",530
114281,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401070 487  Hünefeldstrasse    DE - 28199 Bremen
",48
111439,0.004,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401070 487  Hünefeldstrasse    DE - 28199 Bremen
",193
111421,0.112,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401070 487  Hünefeldstrasse    DE - 28199 Bremen
",5395
109992,0.16,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401070 487  Hünefeldstrasse    DE - 28199 Bremen
",7708
109988,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401070 487  Hünefeldstrasse    DE - 28199 Bremen
",0
109986,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401070 487  Hünefeldstrasse    DE - 28199 Bremen
",48
109984,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401070 487  Hünefeldstrasse    DE - 28199 Bremen
",48
107917,0.004,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 401070 487  Hünefeldstrasse    DE - 28199 Bremen
",193
110833,0.117,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 500105 197  Airbusstrasse 2    DE - 21684 Stade
",6131
118162,0.057,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 500121 197  Airbusstrasse 2    DE - 21684 Stade
",2987
117550,0.032,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 500121 197  Airbusstrasse 2    DE - 21684 Stade
",1677
111832,0.025,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 500121 669  Airbusstrasse 2    DE - 21684 Stade
",1310
111048,0.122,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 500121 91  Airbusstrasse 2    DE - 21684 Stade Germany
",12786
107651,0.099,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 500121 91  Airbusstrasse 2    DE - 21684 Stade Germany
",5187
116341,0.071,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 500219 487  Heykenaukamp 20    DE - 21147 Hamburg
",3659
109966,0.144,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH 500219 487  Heykenaukamp 20    DE - 21147 Hamburg
",7420
109700,0.007,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH W006092 669  Huenefeldstraße 1    DE - 28199 Bremen
",337
111021,0.007,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations GmbH W006114 669  Hykenaukamp  20    DE - 21147 Hamburg
",361
109753,0.101,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations Limited 500105 210  Golf Course Lane, Filton - BS99 7AR Bristol
",15854
118286,0.011,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations Limited 500105 226  Golf Course Lane, Filton - BS99 7AR Bristol
",863
112201,0.075,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations Limited 500105 250  Golf Course Lane, Filton - BS99 7AR Bristol
",5887
118155,0.079,3,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations Ltd. 500219 210  Chester Shipping Goods Inwards - CH4 0DR Broughton, Chester
",20535
118153,0.229,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations Ltd. 500219 210  Chester Shipping Goods Inwards - CH4 0DR Broughton, Chester
",19841
118151,0.258,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations Ltd. 500219 210  Chester Shipping Goods Inwards - CH4 0DR Broughton, Chester
",22353
117372,0.221,4,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations Ltd. 500219 210  Chester Shipping Goods Inwards - CH4 0DR Broughton, Chester
",76592
114663,0.173,5,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations Ltd. 500219 210  Chester Shipping Goods Inwards - CH4 0DR Broughton, Chester
",74945
113580,0.018,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations Ltd. 500219 210  Chester Shipping Goods Inwards - CH4 0DR Broughton, Chester
",1560
111795,0.027,6,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations Ltd. 500219 210  Chester Shipping Goods Inwards - CH4 0DR Broughton, Chester
",14034
110741,0.018,6,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations Ltd. 500219 210  Chester Shipping Goods Inwards - CH4 0DR Broughton, Chester
",9360
108932,0.197,4,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations Ltd. 500219 210  Chester Shipping Goods Inwards - CH4 0DR Broughton, Chester
",68272
108233,0.004,6,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations Ltd. 500219 210  Chester Shipping Goods Inwards - CH4 0DR Broughton, Chester
",2082
107691,0.238,5,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations Ltd. 500219 210  Chester Shipping Goods Inwards - CH4 0DR Broughton, Chester
",103105
112010,0.027,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations S.A.S. 401067 210  37, Boulevard de Cadrean    FR - 44550 Montoir de Bretagne
",1922
107351,0.077,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations S.A.S. 401067 210  37, Boulevard de Cadrean    FR - 44550 Montoir de Bretagne
",5481
116171,0.066,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations S.A.S. 401067 210  Quai D35Q2    FR - 31700 Cornebarrieu
",4138
117387,0.025,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations S.A.S. 401067 213  37, Boulevard de Cadrean    FR - 44550 Montoir de Bretagne
",3558
116173,0.081,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations S.A.S. 401067 213  37, Boulevard de Cadrean    FR - 44550 Montoir de Bretagne
",5765
114304,0.003,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations S.A.S. 401067 213  37, Boulevard de Cadrean    FR - 44550 Montoir de Bretagne
",214
110749,0.085,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations S.A.S. 401067 213  37, Boulevard de Cadrean    FR - 44550 Montoir de Bretagne
",12100
107705,0.047,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations S.A.S. 401067 213  37, Boulevard de Cadrean    FR - 44550 Montoir de Bretagne
",3345
115615,0.018,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations S.A.S. 401067 213  Quai D35Q2    FR - 31700 Cornebarrieu
",1128
112024,0.066,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations S.A.S. 401067 213  Quai D35Q2    FR - 31700 Cornebarrieu
",8276
117483,0.003,4,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations S.A.S. 401067 226  37, Boulevard de Cadrean    FR - 44550 Montoir de Bretagne
",856
113846,0.003,3,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations S.A.S. 401067 226  37, Boulevard de Cadrean    FR - 44550 Montoir de Bretagne
",642
112139,0.011,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations S.A.S. 401067 226  37, Boulevard de Cadrean    FR - 44550 Montoir de Bretagne
",783
109189,0.011,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations S.A.S. 401067 226  37, Boulevard de Cadrean    FR - 44550 Montoir de Bretagne
",783
117488,0.005,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations S.A.S. 401067 226  Quai D35Q2    FR - 31700 Cornebarrieu
",313
112125,0.011,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations S.A.S. 401067 226  Quai D35Q2    FR - 31700 Cornebarrieu
",1380
109182,0.002,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations S.A.S. 401067 226  Quai D35Q2    FR - 31700 Cornebarrieu
",125
118214,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations S.A.S. 401067 658  37, Boulevard de Cadrean    FR - 44550 Montoir de Bretagne
",71
117436,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations S.A.S. 401067 658  37, Boulevard de Cadrean    FR - 44550 Montoir de Bretagne
",71
116208,0.002,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations S.A.S. 401067 658  37, Boulevard de Cadrean    FR - 44550 Montoir de Bretagne
",142
115647,0.003,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations S.A.S. 401067 658  37, Boulevard de Cadrean    FR - 44550 Montoir de Bretagne
",214
114739,0.003,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations S.A.S. 401067 658  37, Boulevard de Cadrean    FR - 44550 Montoir de Bretagne
",214
114143,0.003,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations S.A.S. 401067 658  37, Boulevard de Cadrean    FR - 44550 Montoir de Bretagne
",214
111377,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations S.A.S. 401067 658  37, Boulevard de Cadrean    FR - 44550 Montoir de Bretagne
",71
110811,0.001,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations S.A.S. 401067 658  37, Boulevard de Cadrean    FR - 44550 Montoir de Bretagne
",142
108275,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations S.A.S. 401067 658  37, Boulevard de Cadrean    FR - 44550 Montoir de Bretagne
",71
107325,0.001,6,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations S.A.S. 401067 658  37, Boulevard de Cadrean    FR - 44550 Montoir de Bretagne
",426
116135,0.081,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations S.A.S. 401067 91  37, Boulevard de Cadrean    FR - 44550 Montoir de Bretagne
",5765
114243,0.069,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS OPERATIONS S.A.S. 500219 653  13-15 Avenue Yves Brunaud    FR - 31770 Colomiers
",8658
114241,2.315,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS OPERATIONS S.A.S. 500219 653  13-15 Avenue Yves Brunaud    FR - 31770 Colomiers
",145228
107635,2.315,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS OPERATIONS S.A.S. 500219 653  13-15 Avenue Yves Brunaud    FR - 31770 Colomiers
",145228
107633,2.315,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS OPERATIONS S.A.S. 500219 653  13-15 Avenue Yves Brunaud    FR - 31770 Colomiers
",145228
114139,0.004,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations SAS 401070 658  155 Route de Colomiers    FR - 31700 Cornebarrieu
",251
108277,0.003,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Operations SAS 401070 658  155 Route de Colomiers    FR - 31700 Cornebarrieu
",376
111002,0.023,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS OPERATIONS SAS 500121 210  13-15 AVENUE YVES BRUNAUD    FR - 31770 COLOMIERS
",1443
116169,0.094,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS OPERATIONS SAS 500219 213  13-15 Avenue Yves Brunaud    FR - 31770 Colomiers
",5897
115645,0.005,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AIRBUS TRANSPORT INTERNATIONAL 504017 668  9 RUE LOUIS BREGET    FR - 31700 CORNEBARRIEU
",313
113696,0.003,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus Transportation International 504017 668  Rue Gabriel Clerc    FR - 31700 Blagnac
",188
117468,0.156,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Airbus U.S. A220, Inc. 506002 250  320 Airbus Way - 36615 Mobile, AL
",99488
114130,0.165,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Aircraft Philipp Karlsruhe GmbH W006187 91  Erzbergerstrasse 15    DE - 76133 Karlsruhe
",2509
116281,0.001,3,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AJW Aviation 505054 661  Maydwell Avenue - H13 0AS WEST SUSSEX  R
",198
109925,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AJW Aviation 505054 662  Maydwell Avenue - H13 0AS WEST SUSSEX  R
",0
117557,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AJW Aviation Ltd 505036 661  Maydwell Avenue - RH13 0AS West Sussex
",66
113013,0.008,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AJW Aviation Ltd 505036 661  Maydwell Avenue - RH13 0AS West Sussex
",528
109918,0.0,4,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AJW Aviation Ltd 505036 661  Maydwell Avenue - RH13 0AS West Sussex
",0
109221,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AJW Aviation Ltd 505036 661  Maydwell Avenue - RH13 0AS West Sussex
",66
107879,0.008,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AJW Aviation Ltd 505036 661  Maydwell Avenue - RH13 0AS West Sussex
",528
116279,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AJW Aviation Ltd 505054 661  Maydwell Avenue - RH13 0AS West Sussex
",66
114687,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AJW Aviation Ltd 505054 661  Maydwell Avenue - RH13 0AS West Sussex
",66
114684,0.009,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AJW Aviation Ltd 505054 661  Maydwell Avenue - RH13 0AS West Sussex
",1188
114256,0.008,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AJW Aviation Ltd 505054 661  Maydwell Avenue - RH13 0AS West Sussex
",528
113749,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AJW Aviation Ltd 505054 661  Maydwell Avenue - RH13 0AS West Sussex
",66
113018,0.002,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AJW Aviation Ltd 505054 661  Maydwell Avenue - RH13 0AS West Sussex
",132
111463,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AJW Aviation Ltd 505054 661  Maydwell Avenue - RH13 0AS West Sussex
",66
108365,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AJW Aviation Ltd 505054 661  Maydwell Avenue - RH13 0AS West Sussex
",66
107883,0.008,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AJW Aviation Ltd 505054 661  Maydwell Avenue - RH13 0AS West Sussex
",1056
111526,0.003,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AJW GROUP LTD. 505036 661  VIA MAGENTA, 29    IT - 21015 LONATE POZZOLO
",112
107734,0.007,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Alitalia-Società Aerea Italiana SpA 500283 668  Piazza Almerico da Schio snc    IT - 00054 Fiumicino (Rome)
",372
113803,0.007,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Allied Aerosystems Limited 504173 661  Unit G1 - CF37 5YL Pontypridd
",576
114236,0.006,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AMETEK Airtechnology SUP782231 226  111 WINDMILL ROAD - TW16 7EF MIDDLESEX
",404
109830,0.005,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AMETEK Airtechnology SUP782231 226  111 WINDMILL ROAD - TW16 7EF MIDDLESEX
",337
115443,0.003,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"APELT GUENTER GMBH SUP640292 669  ROBERT-BOSCH-STRASSE 13    DE - 72348 ROSENFELD
",27
112158,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Apelt Günter GmbH W006120 667  Robert-Bosch-Strasse  13    DE - 72348 Rosenfeld
",0
115529,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"ASG LUFTFAHRTTECHNIK UND SENSORIK SUP644076 197  JUNKERSTRASSE 2    DE - 69469 WEINHEIM
",18
114724,0.006,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"ASG LUFTFAHRTTECHNIK UND SENSORIK SUP644076 197  JUNKERSTRASSE 2    DE - 69469 WEINHEIM
",110
117441,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"ASG LUFTFAHRTTECHNIK UND SENSORIK SUP644076 669  JUNKERSTRASSE 2    DE - 69469 WEINHEIM
",18
117425,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"ASG LUFTFAHRTTECHNIK UND SENSORIK SUP644076 669  JUNKERSTRASSE 2    DE - 69469 WEINHEIM
",18
115449,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"ASG LUFTFAHRTTECHNIK UND SENSORIK SUP644076 669  JUNKERSTRASSE 2    DE - 69469 WEINHEIM
",18
111023,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"ASG LUFTFAHRTTECHNIK UND SENSORIK SUP644076 669  JUNKERSTRASSE 2    DE - 69469 WEINHEIM
",18
110720,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"ASG LUFTFAHRTTECHNIK UND SENSORIK SUP644076 669  JUNKERSTRASSE 2    DE - 69469 WEINHEIM
",18
110718,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"ASG LUFTFAHRTTECHNIK UND SENSORIK SUP644076 669  JUNKERSTRASSE 2    DE - 69469 WEINHEIM
",18
110716,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"ASG LUFTFAHRTTECHNIK UND SENSORIK SUP644076 669  JUNKERSTRASSE 2    DE - 69469 WEINHEIM
",18
107802,0.01,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"ATE Antriebstechnik und 404033 197  Brandenburger Strasse 10    DE - 88299 LEUTKIRCH IM ALLGAEU
",22
110840,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Atlas Copco Tools Central Europe Gm W006062 197  Langemarckstr. 35    DE - 45151 Essen
",38
109820,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"ATLAS Schuhfabrik GmbH & Co. KG W006060 667  Zum Lonnenhohl 7    DE - 44319 Dortmund
",37
111834,0.002,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Atlas-Schuhfabrik GmbH und Co KG W006129 669  Frische Luft  159    DE - 44319 Dortmund
",74
108218,0.003,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"ATM Qness GmbH W006051 669  Emil-Reinert-Straße 2    DE - 57636 Mammelzen
",90
111017,0.005,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Atotech Deutschland GmbH W006127 669  Untergasse  47    DE - 65468 Trebur
",109
116272,0.001,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AVTRADE GLOBAL HEADQUATERS 504042 661  SAYERS COMMON - BN6 9JQ WEST SUSSEX
",130
114693,0.005,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AVTRADE GLOBAL HEADQUATERS 504042 661  SAYERS COMMON - BN6 9JQ WEST SUSSEX
",646
114682,0.009,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AVTRADE GLOBAL HEADQUATERS 504042 661  SAYERS COMMON - BN6 9JQ WEST SUSSEX
",581
113747,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AVTRADE GLOBAL HEADQUATERS 504042 661  SAYERS COMMON - BN6 9JQ WEST SUSSEX
",65
113015,0.007,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AVTRADE GLOBAL HEADQUATERS 504042 661  SAYERS COMMON - BN6 9JQ WEST SUSSEX
",904
111062,0.008,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AVTRADE GLOBAL HEADQUATERS 504042 661  SAYERS COMMON - BN6 9JQ WEST SUSSEX
",1034
109908,0.001,3,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AVTRADE GLOBAL HEADQUATERS 504042 661  SAYERS COMMON - BN6 9JQ WEST SUSSEX
",195
109239,0.005,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"AVTRADE GLOBAL HEADQUATERS 504042 661  SAYERS COMMON - BN6 9JQ WEST SUSSEX
",646
117460,0.001,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"BA CITYFLYER LCY MAIN STORES 500260 250  FRESH WHARF ESTATE, HIGHBRIDGE - IG11 7BG BARKING
",65
115643,0.003,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Baker Hughes Digital Solutions GmbH W006200 667  Niels-Bohr-Straße 7    DE - 31515 Wunstorf
",127
117492,0.007,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Baker Hughes Digital Solutions GmbH W006201 672  Niels-Bohr-Straße 7    DE - 31515 Wunstorf
",296
114265,0.023,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Beijing Capital Airlines 809159 662  Airlines,Haikou Base Mellan    CN - 571126 HAIKOU CITY
",16524
113665,0.008,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Berger Feintechnik GmbH 400289 91  Alois-Berger-Allee 1 Tor 1    DE - 88444 Ummendorf
",33
112841,0.0,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"BEUTTER PRAEZISIONS-KOMPONENTEN SUP680156 197  BUTZENSTEIGLEWEG 4-6    DE - 72348 ROSENFELD
",0
109025,0.102,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"BMT Aerospace Romania s.r.l. W006064 213  Soseaua Iasi - Tomesti 33A - 700292 Iasi
",10755
115669,0.009,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Bombardier Aerospace Germany GmbH 400274 667  Hans - Boeckler Strasse 9    DE - 64521 GROSS - GERAU
",396
107323,0.004,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Bombardier Aerospace Germany GmbH 400274 667  Hans - Boeckler Strasse 9    DE - 64521 GROSS - GERAU
",88
107302,0.005,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Bombardier Aerospace Germany GmbH 400274 667  Hans - Boeckler Strasse 9    DE - 64521 GROSS - GERAU
",110
111052,0.0,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Brembo S.p.A 499999 81  Via Brembo 25    IT - 24035 Curno (Bergamo)
",0
118056,0.441,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"BTA-Tiefbohrsysteme GmbH W006258 91  Heinkämpe 12    DE - 28832 Achim-Baden
",21023
114716,0.005,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Bürkert GmbH & Co. KG W006118 197  Keltenstrasse 10    DE - 74653 Ingelfingen
",75
115631,0.06,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Cargolux Airlines International SA 506004 213  Rue de Luxembourg    LU - 5230 Sandweiler
",1657
114350,0.067,2,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Cargolux Airlines International SA 506004 213  Rue de Luxembourg    LU - 5230 Sandweiler
",3700
109027,0.061,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Cargolux Airlines International SA 506004 213  Rue de Luxembourg    LU - 5230 Sandweiler
",1684
118051,0.091,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"Carl Zeiss Optotechnik GmbH W006262 91  Georg-Wiesböck-Ring 11    DE - 83115 Neubeuern
",1236
112159,0.01,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"CESA S.A. - Poligno 500397 210  C/ Juan Jose Vidal 7, Nave 9    ES - 28906 Getafe (Madrid)
",1066
109826,0.003,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"CESA S.A. - Poligno 500397 658  C7 Juan Jose Vidal 7, Nave 9    ES - 28906 Getafe (Madrid)
",320
111518,0.004,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"CESA S.A. - Poligno 500397 662  C/ Juan Jose Vidal 7, Nave 9    ES - 28906 Getafe (Madrid)
",426
112179,0.004,1,Pfänderstrasse  50-52  DE - 88161 Lindenberg,"CESA S.A. 500394 213  Las Mezquitas    ES - 28906 Getafe (Madrid)
",426
