id;weight_in_kg;number_packages;origin;destination
113669;32;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Sitec Aerospace GmbH 401537 91  Sitecpark 1    DE - 83646 BAD TOELZ
109923;4,82;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;SR TECHNIS LLC 502218 661  675 RIVER GARDENS - TW14 0RB FELTHAM MIDDLESEX,
117348;0,5;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;State Bank of India 499999 197  Mainzer Landstrasse 61    DE - 60329 Frankfurt/Main
109816;0,46;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Steinbeis-Transferzentrum W006082 667  Spatenstraße 18    DE - 88046 Friedrichshafen
112972;2,19;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Sudhoff Technik GmbH W006136 669  August-Nagel-Strasse 1    DE - 89079 Ulm-Einsingen
117377;69,4;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;SWISS INTERNATIONAL AIR LINES LTD 502010 213  ZURICH FLUGHAFEN    CH - 8058 ZURICH FLUGHAFEN
118090;0,31;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;TAP Air Portugal 500125 210  Service Cargo - Maintenance    PT - 1704 801 Lisbon Airport
118086;0,38;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;TAP Air Portugal 500125 210  Service Cargo - Maintenance    PT - 1704 801 Lisbon Airport
117390;0,51;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;TAP Air Portugal 500125 210  Service Cargo - Maintenance    PT - 1704 801 Lisbon Airport
107722;0,43;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;TAP Air Portugal 500125 210  Service Cargo - Maintenance    PT - 1704 801 Lisbon Airport
118082;4,96;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;TAP Portugal 500125 210  Hangar 6, Warehouse    PT - 1704 801  LISBON
116188;1,21;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;TAP Portugal 500125 210  Hangar 6, Warehouse    PT - 1704 801  LISBON
112039;1,95;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;TAP Portugal 500125 210  Hangar 6, Warehouse    PT - 1704 801  LISBON
118088;0,29;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;TAP Portugal 500125 210  Hangar 6, Warehouse    PT - 1704 801 LISBON
107724;81;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Tarmac Aerosave 801089 213  L'Aerodrome Tarbes-Lourdes    FR - 65380 Azereix
113667;73;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;TechnoLab GmbH W006116 91  Wohlrabedamm 13    DE - 13629 Berlin
108220;0,43;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;TESTO INDUSTRIAL SERVICES GMBH W006066 669  GEWERBESTRASSE  3    DE - 79199 KIRCHZARTEN
114120;2,91;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Tischer Technik GmbH W006182 669  Unter dem Lehenhof 4    DE - 91413 Neustadt a.d.Aisch
113004;1,41;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;TRELLEBORG SEALING SOLUTIONS SUP790149 662  38, RUE JEAN MERMOZ - B.P. 106    FR - 78602 MAISONS LAFITTE CEDEX
115607;1,74;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Trelleborg Sealing Solutions W006224 213  Fabriksvej 17 - 3000 Helsingør
115627;1,69;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;TYCO ELECTRONICS COMP. ELE. LD SUP793819 210  ESTRADA DE ALMEIRIM    PT - 7009 5005 EVORA
115629;1,24;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;TYCO ELECTRONICS COMP. ELE. LD SUP793819 213  ESTRADA DE ALMEIRIM    PT - 7009 5005 EVORA
114218;1,03;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;TYCO ELECTRONICS COMP. ELE. LD SUP793819 213  ESTRADA DE ALMEIRIM    PT - 7009 5005 EVORA
114208;1,3;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;TYCO ELECTRONICS COMP. ELE. LD SUP793819 213  ESTRADA DE ALMEIRIM    PT - 7009 5005 EVORA
112046;1,83;8;Pfänderstrasse  50-52  DE - 88161 Lindenberg;TYCO ELECTRONICS COMP. ELE. LD SUP793819 213  ESTRADA DE ALMEIRIM    PT - 7009 5005 EVORA
117437;0,81;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Unseld Hans-Peter Gravierwerkstatt W006219 669  Allmandstrasse  3    DE - 88299 Leutkirch
115506;2,26;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;VIGOR-FEINGERAETEBAU 499999 91  LINKENBOLDSTR. 107 - 109    DE - 72461 ALBSTADT-ONSTMETTINGEN
110675;23;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;VIGOR-FEINGERAETEBAU 499999 91  LINKENBOLDSTR. 107 - 109    DE - 72461 ALBSTADT-ONSTMETTINGEN
107216;51;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;VIGOR-FEINGERAETEBAU 499999 91  LINKENBOLDSTR. 107 - 109    DE - 72461 ALBSTADT-ONSTMETTINGEN
112804;219;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;VIGOR-FEINGERAETEBAU SUP648480 639  LINKENBOLDSTR. 107 - 109    DE - 72461 ALBSTADT-ONSTMETTINGEN
108979;248;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;VIGOR-FEINGERAETEBAU SUP648480 91  LINKENBOLDSTR. 107 - 109    DE - 72461 ALBSTADT-ONSTMETTINGEN
108977;221;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;VIGOR-FEINGERAETEBAU SUP648480 91  LINKENBOLDSTR. 107 - 109    DE - 72461 ALBSTADT-ONSTMETTINGEN
116139;206;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;VTN WITTEN GMBH 499999 639  RUESBERGSTRASSE 75    DE - 58456 WITTEN
113653;89;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;VTN WITTEN GMBH 499999 639  RUESBERGSTRASSE 75    DE - 58456 WITTEN
115533;8,08;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;VTN WITTEN GMBH SUP679418 197  RUESBERGSTRASSE 75    DE - 58456 WITTEN
111005;1,24;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;VTN WITTEN GMBH SUP679418 197  RUESBERGSTRASSE 75    DE - 58456 WITTEN
112812;68,8;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;VTN WITTEN GMBH SUP679418 639  RUESBERGSTRASSE 75    DE - 58456 WITTEN
112810;820;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;VTN WITTEN GMBH SUP679418 639  RUESBERGSTRASSE 75    DE - 58456 WITTEN
112808;850;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;VTN WITTEN GMBH SUP679418 639  RUESBERGSTRASSE 75    DE - 58456 WITTEN
112806;806;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;VTN WITTEN GMBH SUP679418 639  RUESBERGSTRASSE 75    DE - 58456 WITTEN
110824;289;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;VTN WITTEN GMBH SUP679418 639  RUESBERGSTRASSE 75    DE - 58456 WITTEN
110670;190;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;VTN WITTEN GMBH SUP679418 639  RUESBERGSTRASSE 75    DE - 58456 WITTEN
110665;194,8;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;VTN WITTEN GMBH SUP679418 639  RUESBERGSTRASSE 75    DE - 58456 WITTEN
107201;292,5;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;VTN WITTEN GMBH SUP679418 639  RUESBERGSTRASSE 75    DE - 58456 WITTEN
115519;183;4;Pfänderstrasse  50-52  DE - 88161 Lindenberg;VTN WITTEN GMBH SUP679418 91  RUESBERGSTRASSE 75    DE - 58456 WITTEN
113671;640;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;VTN WITTEN GMBH SUP679418 91  RUESBERGSTRASSE 75    DE - 58456 WITTEN
113656;375,5;8;Pfänderstrasse  50-52  DE - 88161 Lindenberg;VTN WITTEN GMBH SUP679418 91  RUESBERGSTRASSE 75    DE - 58456 WITTEN
112824;280;6;Pfänderstrasse  50-52  DE - 88161 Lindenberg;VTN WITTEN GMBH SUP679418 91  RUESBERGSTRASSE 75    DE - 58456 WITTEN
110819;181;4;Pfänderstrasse  50-52  DE - 88161 Lindenberg;VTN WITTEN GMBH SUP679418 91  RUESBERGSTRASSE 75    DE - 58456 WITTEN
108973;170;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;VTN WITTEN GMBH SUP679418 91  RUESBERGSTRASSE 75    DE - 58456 WITTEN
111845;280;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;VTN Witten GmbH, Werk Herbede W006107 91  Rüsbergstrasse  75    DE - 58456 Witten
108941;8,55;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Wessling GmbH W006089 197  Oststraße  5    DE - 48341 Altenberge
109031;0,48;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Widia GmbH W006084 669  Alte Werkstraße 2    DE - 07426 Königsee-Rottenbach
108983;0,96;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Wika Alexander Wiegand SE & Co.KG W006069 91  Alexander Wiegand Str.  30    DE - 63911 Klingenberg
115437;3,11;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Wika Wiegand Alexander Se & Co.KG W006227 669  Alexander-Wiegand-Straße 30    DE - 63911 Klingenberg
107697;51,6;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Wincanton Defence Logistics Centre 500436 210  Samlesbury Enterprise Zone - BB2 7FS Blackburn,
117572;4,53;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Wincanton Plc., Defence and 500850 213  Unit 12, Walker Road, - BB1 2LJ Blackburn Lancashir
114116;74;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Wincanton-Defence Logistics Centre 400411 213  SAMLESBURY ENTERPRISE ZONE - BB2 7FS BLACKBURN
107689;76;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Wincanton-Defence Logistics Centre 400411 213  SAMLESBURY ENTERPRISE ZONE - BB2 7FS BLACKBURN
107862;0,39;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Wincanton-Defence Logistics Centre 400411 226  SAMLESBURY ENTERPRISE ZONE - BB2 7FS BLACKBURN
108282;6,41;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Wittenstein Aerospace und SUP689247 667  Walter-Wittenstein-Straße 3    DE - 97999 Irgersheim
107341;64;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;ZEPPELIN AVIATION & INDUSTRIAL 499999 160  GRAF-ZEPPELIN-PLATZ 1    DE - 88045 FRIEDRICHSHAFEN
117314;59;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;ZEPPELIN AVIATION & INDUSTRIAL SUP210149 160  GRAF-ZEPPELIN-PLATZ 1    DE - 88045 FRIEDRICHSHAFEN
115415;39;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;ZEPPELIN AVIATION & INDUSTRIAL SUP210149 160  GRAF-ZEPPELIN-PLATZ 1    DE - 88045 FRIEDRICHSHAFEN
107339;11,25;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;ZEPPELIN AVIATION & INDUSTRIAL SUP210149 160  GRAF-ZEPPELIN-PLATZ 1    DE - 88045 FRIEDRICHSHAFEN
107337;16,9;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;ZEPPELIN AVIATION & INDUSTRIAL SUP210149 160  GRAF-ZEPPELIN-PLATZ 1    DE - 88045 FRIEDRICHSHAFEN
113593;60;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;ZEPPELIN AVIATION & INDUSTRIAL SUP210149 197  GRAF-ZEPPELIN-PLATZ 1    DE - 88045 FRIEDRICHSHAFEN
110831;63;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;ZEPPELIN AVIATION & INDUSTRIAL SUP210149 203  GRAF-ZEPPELIN-PLATZ 1    DE - 88045 FRIEDRICHSHAFEN
107657;60;9;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Ziegler GmbH 401751 91  Bergstrasse 5    DE - 88697 BERMATINGEN (AHAUSEN)
107653;607;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Ziegler GmbH 401751 91  Bergstrasse 5    DE - 88697 BERMATINGEN (AHAUSEN)
107932;576;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;ZIEGLER GMBH 499999 91  BERGSTRASSE 5    DE - 88697 BERMATINGEN-AHAUSEN
108228;0,36;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Ziegler GmbH Feinwerktechnik W006081 669  Bergstrasse   5    DE - 88697 Bermatingen
110677;46;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;ZIEGLER GMBH FERTIGUNGSTECHNIK 499999 91  SCHIESSSTATTWEG 11    DE - 88677 MARKDORF
110662;156;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;ZIEGLER GMBH FERTIGUNGSTECHNIK SUP682770 91  SCHIESSSTATTWEG 11    DE - 88677 MARKDORF
107672;192;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Ziegler GmbH SUP678291 91  Bergstrasse 5    DE - 88697 BERMATINGEN (AHAUSEN)
107667;117;4;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Ziegler GmbH W006048 91  Bergstr. 5    DE - 88697 Bermatingen
115658;1,61;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;ZODIAC AERO ELECTRIC SASU SUP783414 658  271, rue du Chateau Musset    FR - 79000 Niort
112038;0,91;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;ZODIAC AERO ELECTRIC SASU SUP783414 658  271, rue du Chateau Musset    FR - 79000 Niort
AIR;;;;
113727;2,42;5;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Canada Limited Partnership 505026 250  Store Door D012    CA - J7N 3C6 Mirabel, QC
111453;11,7;7;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Canada Limited Partnership 505026 250  Store Door D012    CA - J7N 3C6 Mirabel, QC
108266;78;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Canada Limited Partnership 505026 250  Store Door D012    CA - J7N 3C6 Mirabel, QC
117453;8,99;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus U.S. A220, Inc. 506002 250  5155 Mobile South Street - 36852 Theodore, AL
116215;2,15;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus U.S. A220, Inc. 506002 250  5155 Mobile South Street - 36852 Theodore, AL
115558;0,31;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus U.S. A220, Inc. 506002 250  5155 Mobile South Street - 36852 Theodore, AL
110733;8,29;4;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus U.S. A220, Inc. 506002 250  5155 Mobile South Street - 36852 Theodore, AL
109771;0,77;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus U.S. A220, Inc. 506002 250  5155 Mobile South Street - 36852 Theodore, AL
107267;7,96;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus U.S. A220, Inc. 506002 250  5155 Mobile South Street - 36852 Theodore, AL
113840;1186;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus U.S. A220, Inc. 506002 638  320 Airbus Way - 36615 Mobile, AL
118271;3,97;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;ALLEGIANT AIR STORES DEPT A 801989 661  3087 TERMINAL DR - 41018 HEBRON, KY
118273;4,06;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;ALLEGIANT AIR, LLC 801989 661  5757 WAYNE NEWTON BLVD. NO 6 - 89119 LAS VEGAS, NV
118275;4,03;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;ALLEGIANT AIR, LLC 801989 661  CARRIER AVE. - 2931 SANFORD
117561;7,41;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;ALLEGIANT AIR, LLC 801989 662  14841 FAIRCHILD DR. - 33762 CLEARWATER, FL
117559;7,38;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;ALLEGIANT AIR, LLC 801989 662  2931 CARRIER AVE. - 2931 SANFORD
113742;0,39;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;ANA TRADING CO.,LTD 809999 226  3-5-4 HANEDA AIRPORT, OTA-KU    JP - 144-0041 TOKYO
117569;1,11;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Aviatechnik Corporation 505034 662  6375 Kestrel Road    CA - L5T 1Z5 Mississauga,ON,
108243;21,82;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AW Philadelphia Final Assembly Dept 504225 661  9250 Ashton Road - 19114 Philadelphia, PA
108363;1,04;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AW Philadelphia Final Assembly Dept 504225 662  9250 Ashton Road - 19114 Philadelphia, PA
116277;1,66;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;B&H WORLDWIDE INC DORAL 505054 661  1523 NW 82nd Avenue - 33126 DORAL, FL
108361;0,2;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Binhai International Airport 499999 81  No. 7 Yard, Airport No.3,    CN - 300000 Tianjin
107279;18,6;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Boeing Commercial Airplane 500280 661  3003 W Casino RD - 98204 Everett WA
109796;3,03;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Boeing Commercial Airplane 500280 661  3003 W Casino RD - 98204 EVERETT, WA, PA
108371;11,14;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Boeing Commercial Airplane 500280 661  3003 W Casino RD - 98204 EVERETT, WA, PA
111465;65;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Boeing Commercial Airplanes 500280 661  2796 NE 181ST AVE - 97230 Portland OR
109223;64,5;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Boeing Commercial Airplanes 500280 661  2796 NE 181ST AVE - 97230 Portland OR
114679;2,17;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Bombardier Aerospace 499999 667  1987 Thimens General Store door 250    CA - H4R2T8 St Laurent, QC
117457;62,2;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Bombardier Aerospace 500214 250  1987 Thimens    CA - H4R 2T8 St-Laurent,QC,
116219;2,17;4;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Bombardier Aerospace 500214 250  1987 Thimens    CA - H4R 2T8 St-Laurent,QC,
112199;24;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Bombardier Aerospace 500214 250  1987 Thimens    CA - H4R 2T8 St-Laurent,QC,
110729;14,4;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Bombardier Aerospace 500214 250  1987 Thimens    CA - H4R 2T8 St-Laurent,QC,
109769;1,17;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Bombardier Aerospace 500214 250  1987 Thimens    CA - H4R 2T8 St-Laurent,QC,
109110;8,26;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Bombardier Aerospace 500214 250  1987 Thimens    CA - H4R 2T8 St-Laurent,QC,
107262;8,43;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Bombardier Aerospace 500214 250  1987 Thimens    CA - H4R 2T8 St-Laurent,QC,
112203;2,44;5;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Bombardier Aerospace 500214 250  Door CL3    CA - H4S 1Y9 Dorval, QC,
113809;3,81;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Bombardier Aerospace 500214 661  1987 Thimens    CA - H4R 2T8 St-Laurent,QC,
117566;9,8;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Bombardier Aerospace 500214 661  Door CL3    CA - H4S 1Y9 Dorval, QC,
109927;9,62;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Bombardier Aerospace 500214 661  Door CL3    CA - H4S 1Y9 Dorval, QC,
113820;3,66;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Bombardier Aerospace 500214 662  Door CL3    CA - H4S 1Y9 Dorval, QC,
109242;9,51;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Bombardier Aerospace 500214 662  Door CL3    CA - H4S 1Y9 Dorval, QC,
109902;4,44;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Bombardier Aerospace 500833 662  1530 S. Tyler Road - 67209 WICHITA, KS
109767;2,23;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Bombardier Aerospace Mexico 500214 250  Business Unit 1504-Structure    MX - 76246 EL Marques QRO
107271;6,17;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Bombardier Aerospace Mexico 500214 250  Business Unit 1504-Structure    MX - 76246 EL Marques QRO
107354;0,2;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Branch of IRKUT Corporation 499999 217  26 Leninskaya Sloboda Street - 115280 Moscow
107333;163;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;CATHAY PACIFIC AIRWAYS LTS 809039 135  3/F, Hangar 1, - ..... HONG KONG
113007;0,35;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;CATHAY PACIFIC AIRWAYS LTS 809999 661  3/F, Hangar 1, - .... HONG KONG INTERNAT AIRPORT
118176;11,05;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Embraer Aircraft Customer Services 500517 250  276 S.W. 34th Street - 33315 Fort Lauderdale FLL
109773;1,81;5;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Embraer Aircraft Customer Services 500517 250  276 S.W. 34th Street - 33315 Fort Lauderdale FLL
108261;1,15;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Embraer Aircraft Customer Services 500517 250  276 S.W. 34th Street - 33315 Fort Lauderdale FLL
107273;0,73;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Embraer Aircraft Customer Services 500517 250  276 S.W. 34th Street - 33315 Fort Lauderdale FLL
110727;14,37;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;EMIRATES AIRLINES 501373 250  ENGINEERING DEPARTMENT - .... Dubai
109761;9,53;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;EMIRATES AIRLINES 501373 250  ENGINEERING DEPARTMENT - .... Dubai
112975;0,46;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Honeywell Engines Phoenix 500683 250  3131 East Airlane Phoenix - 85034 Phoenix, AZ
112977;1,7;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Honeywell International Sdn.Bhd. 502185 250  Lot 9A, Jalan Tiang U8/92    MY - 40150 SHAH ALAM
117462;1,52;5;Pfänderstrasse  50-52  DE - 88161 Lindenberg;HONEYWELL LTD AEROSPACE LORI TULSA SUP797471 250  6930 N. LAKEWOOD AVE - 74117 TULSA, OKLAHOMA
108369;2,65;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;HONEYWELL LTD AEROSPACE LORI TULSA SUP797471 662  6930 N. LAKEWOOD AVE - 74117 TULSA, OKLAHOMA
116270;1,41;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;HXTIM c/o HAECO 809039 661  80 South Perimeter Road - .... Hong Kong
115185;9,32;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Hydromash JSC 500684 301  Pr. Gagarina, 22 - 603022 Nizhny Nowgorod
115183;2,72;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Hydromash JSC 500684 301  Pr. Gagarina, 22 - 603022 Nizhny Nowgorod
115181;1,66;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Hydromash JSC 500684 301  Pr. Gagarina, 22 - 603022 Nizhny Nowgorod
114660;0,82;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Hydromash JSC 500684 301  Pr. Gagarina, 22 - 603022 NIZHNY NOWGOROD
114658;2,13;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Hydromash JSC 500684 301  Pr. Gagarina, 22 - 603022 NIZHNY NOWGOROD
113986;1,86;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Hydromash JSC 500684 301  Pr. Gagarina, 22 - 603022 NIZHNY NOWGOROD
113583;2,06;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Hydromash JSC 500684 301  Pr. Gagarina, 22 - 603022 Nizhny Nowgorod
114105;687;4;Pfänderstrasse  50-52  DE - 88161 Lindenberg;HYDROMASH JSC 780207 91  PR. GAGARINA, 22 - 603022 NIZHNY NOWGOROD
114101;1107;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;HYDROMASH JSC 780207 91  PR. GAGARINA, 22 - 603022 NIZHNY NOWGOROD
113999;1095;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;HYDROMASH JSC 780207 91  PR. GAGARINA, 22 - 603022 NIZHNY NOWGOROD
113995;1115;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;HYDROMASH JSC 780207 91  PR. GAGARINA, 22 - 603022 NIZHNY NOWGOROD
113993;1098;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;HYDROMASH JSC 780207 91  PR. GAGARINA, 22 - 603022 NIZHNY NOWGOROD
113991;1105;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;HYDROMASH JSC 780207 91  PR. GAGARINA, 22 - 603022 NIZHNY NOWGOROD
113989;1100;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;HYDROMASH JSC 780207 91  PR. GAGARINA, 22 - 603022 NIZHNY NOWGOROD
109683;1100;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;HYDROMASH JSC 780207 91  PR. GAGARINA, 22 - 603022 NIZHNY NOWGOROD
108963;1113;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;HYDROMASH JSC 780207 91  PR. GAGARINA, 22 - 603022 NIZHNY NOWGOROD
108958;1115;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;HYDROMASH JSC 780207 91  PR. GAGARINA, 22 - 603022 NIZHNY NOWGOROD
108906;1114;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;HYDROMASH JSC 780207 91  PR. GAGARINA, 22 - 603022 NIZHNY NOWGOROD
109834;13,44;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;ICORE CUU SUP205998 226  12035 ROJAS DRIVE   SUITE F - 79936 EL PASO, TX-7753
107276;0,47;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;ICORE CUU SUP205998 226  12035 ROJAS DRIVE   SUITE F - 79936 EL PASO, TX-7753
117555;0,2;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Irkut Corporation Regional Aircraft 499999 81  Leninskaya Sloboda Street 26 - 115280 Moskau
113024;1,09;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;KAVLICO CORPORATION SUP779444 662  1461 LAWRENCE DRIVE - 91320 THOUSAND OAKS, CA
109037;1,57;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Kennametal Europe GmbH W006075 669  An der alten Naab 1    DE - 92507 Nabburg
114263;5,12;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Learjet Inc 500435 661  251-A Wille Road - 60018 Des Plaines, IL-1861
107638;196;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Learjet Inc. 500435 661  Bradley Internat.Airport - 06096 WINDSOR LOCKS, CT-108
116263;12,08;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Learjet Inc. 500829 661  251-A Wille Road - 60018 Des Plaines-1817
